Unnamed: 0,AP_Rs,CO_Rs,NO2_Rs,NOX_Rs,NO_Rs,P10_Rs,P25_Rs,Pr_Rs,RH_Rs,SO2_Rs,T_Rs,WD_Rs,WS_Rs
,hPa,mg/m3,ug/m3,ug/m3,ug/m3,ug/m3,ug/m3,mm,%,ug/m3,DegC,degres,m/s
2023-12-13 05:15:00,873,0.784,39,54,9,,33,0,64,32,-21,104,1
2023-12-13 05:30:00,873,0.644,45,69,15,,33,0,64,32,-21.3,138,0
2023-12-13 05:45:00,873,0.702,51,86,23,,33,0,64,33,-21,204,1
2023-12-13 06:00:00,873,0.597,45,69,15,,30,0,64,32,-21,169,1
2023-12-13 06:15:00,873,0.608,48,76,19,,27,0,63,30,-21.1,202,1
2023-12-13 06:30:00,873,0.69,64,141,51,,27,0,63,31,-21.2,206,1
2023-12-13 06:45:00,874,0.69,61,136,49,,27,0,63,32,-21.2,205,1
2023-12-13 07:00:00,874,0.62,51,115,41,,23,0,63,30,-21.2,111,1
2023-12-13 07:15:00,874,0.796,63,153,60,,20,0,63,30,-21,152,0
2023-12-13 07:30:00,874,0.936,58,138,53,,20,0,63,27,-21.1,113,1
2023-12-13 07:45:00,874,1.088,67,178,73,,20,0,64,28,-21,176,1
2023-12-13 08:00:00,874,1.229,75,222,96,,20,0,65,30,-20.9,208,1
2023-12-13 08:15:00,875,1.474,77,241,108,,20,0,65,32,-20.8,207,1
2023-12-13 08:30:00,875,1.229,70,187,78,,20,0,65,29,-20.6,110,1
2023-12-13 08:45:00,875,1.193,66,164,65,,20,0,66,27,-20.7,108,2
2023-12-13 09:00:00,875,1.112,63,187,81,,14,0,66,26,-20.7,119,1
2023-12-13 09:15:00,875,0.995,64,159,63,,11,0,67,26,-20.7,107,1
2023-12-13 09:30:00,875,1.018,61,185,81,,11,0,67,25,-20.6,115,1
2023-12-13 09:45:00,876,0.959,66,168,68,,11,0,68,29,-20.3,121,1
2023-12-13 10:00:00,876,1.275,71,231,105,,18,0,68,32,-19.8,132,1
2023-12-13 10:15:00,876,1.299,79,252,113,,22,0,67,37,-19.8,206,1
2023-12-13 10:30:00,876,1.416,77,273,129,,22,0,68,38,-19.5,175,1
2023-12-13 10:45:00,876,1.252,78,247,110,,22,0,68,43,-19.4,206,1
2023-12-13 11:00:00,876,1.205,77,226,98,,32,0,67,48,-19,198,1
2023-12-13 11:15:00,876,1.404,77,249,113,,38,0,66,46,-18.8,193,1
2023-12-13 11:30:00,876,1.287,80,258,118,,38,0,66,46,-18.6,200,1
2023-12-13 11:45:00,876,1.229,74,228,100,,38,0,65,46,-18.4,165,1
2023-12-13 12:00:00,876,1.381,82,260,116,,36,0,65,49,-18.2,202,1
2023-12-13 12:15:00,876,1.556,77,228,99,,34,0,64,52,-18,252,1
2023-12-13 12:30:00,876,1.685,80,220,91,,34,0,64,50,-18.3,274,2
2023-12-13 12:45:00,876,1.603,72,161,58,,34,0,65,52,-18.5,289,2
2023-12-13 13:00:00,876,1.825,76,189,74,,27,0,66,55,-18.7,263,2
2023-12-13 13:15:00,876,1.626,72,153,53,,22,0,66,53,-18.9,287,2
2023-12-13 13:30:00,876,1.521,71,168,63,,22,0,67,51,-18.8,278,2
2023-12-13 13:45:00,877,1.451,65,138,48,,22,0,67,46,-19.2,282,3
2023-12-13 14:00:00,877,1.451,67,147,53,,31,0,68,45,-19.1,282,2
2023-12-13 14:15:00,877,1.346,72,176,69,,37,0,68,45,-19.1,278,2
2023-12-13 14:30:00,877,1.24,71,180,71,,37,0,68,43,-19.4,265,2
2023-12-13 14:45:00,877,0.948,61,138,50,,37,0,68,38,-19.5,276,2
2023-12-13 15:00:00,877,0.878,61,138,50,,53,0,68,36,-19.5,274,2
2023-12-13 15:15:00,877,0.772,58,113,36,,64,0,68,31,-19.6,285,3
2023-12-13 15:30:00,877,1.123,68,157,58,,64,0,69,30,-19.5,270,2
2023-12-13 15:45:00,878,1.041,64,163,64,,64,0,69,30,-19.7,271,3
2023-12-13 16:00:00,878,0.842,63,138,49,,54,0,69,28,-20,270,2
2023-12-13 16:15:00,878,0.819,63,136,46,,48,0,69,26,-20.2,264,2
2023-12-13 16:30:00,878,0.866,66,138,48,,48,0,70,26,-20,283,1
2023-12-13 16:45:00,878,0.737,58,96,25,,48,0,69,25,-20.1,291,2
2023-12-13 17:00:00,878,0.831,65,109,29,,50,0,70,25,-20,286,2
2023-12-13 17:15:00,878,0.913,70,159,58,,52,0,70,25,-19.9,281,2
2023-12-13 17:30:00,879,0.959,70,134,41,,52,0,70,25,-19.8,274,2
2023-12-13 17:45:00,879,0.819,67,115,30,,52,0,70,25,-19.9,279,2
2023-12-13 18:00:00,879,0.737,61,101,26,,45,0,70,24,-19.8,290,2
2023-12-13 18:15:00,879,0.842,67,128,40,,40,0,70,25,-19.6,272,1
2023-12-13 18:30:00,879,0.761,66,103,24,,40,0,70,25,-19.6,295,1
2023-12-13 18:45:00,879,1.112,68,111,28,,40,0,69,28,-19.6,39,0
2023-12-13 19:00:00,879,1.205,73,124,34,,31,0,69,30,-19.5,293,1
2023-12-13 19:15:00,879,0.761,63,103,26,,24,0,68,25,-19.8,277,2
2023-12-13 19:30:00,880,0.807,61,103,28,,24,0,69,25,-20.1,285,2
2023-12-13 19:45:00,880,0.831,62,96,21,,24,0,69,23,-20.1,292,2
2023-12-13 20:00:00,880,1.135,66,113,31,,35,0,70,24,-20.2,290,1
2023-12-13 20:15:00,880,1.392,67,130,40,,42,0,70,28,-20.5,52,1
2023-12-13 20:30:00,880,1.509,67,140,48,,42,0,69,31,-20.7,48,1
2023-12-13 20:45:00,880,1.615,69,151,54,,42,0,69,34,-20.7,50,1
2023-12-13 21:00:00,881,1.451,70,151,53,,52,0,69,34,-20.5,288,1
2023-12-13 21:15:00,881,1.264,68,122,35,,59,0,69,32,-20.2,281,1
2023-12-13 21:30:00,881,1.088,66,140,49,,59,0,69,29,-20.7,260,2
2023-12-13 21:45:00,881,1.065,64,134,46,,59,0,70,28,-20.8,262,1
2023-12-13 22:00:00,882,0.761,60,117,36,,42,0,70,26,-21,271,1
2023-12-13 22:15:00,882,0.948,64,124,40,,32,0,71,10,-20.9,301,1
2023-12-13 22:30:00,882,1.486,65,120,36,,32,0,70,33,-21.4,47,1
2023-12-13 22:45:00,882,1.697,68,166,64,,32,0,70,38,-21.7,42,1
2023-12-13 23:00:00,882,1.31,64,117,35,,47,0,69,37,-21.4,312,0
2023-12-13 23:15:00,882,1.556,66,134,44,,58,0,69,39,-21.5,45,1
2023-12-13 23:30:00,882,1.381,62,117,36,,58,0,69,40,-21.6,285,0
2023-12-13 23:45:00,882,1.474,61,122,40,,58,0,68,39,-21.8,41,0
2023-12-14 00:00:00,882,1.509,61,103,28,,62,0,68,43,-22.2,52,1
2023-12-14 00:15:00,883,1.357,60,92,21,,65,0,68,42,-22.3,53,1
2023-12-14 00:30:00,883,1.533,59,101,28,,65,0,67,42,-22.5,54,1
2023-12-14 00:45:00,883,1.591,61,101,26,,65,0,67,45,-22.6,45,1
2023-12-14 01:00:00,883,1.451,59,94,23,,67,0,67,45,-22.8,45,1
2023-12-14 01:15:00,883,1.615,59,92,21,,69,0,67,48,-23,49,1
2023-12-14 01:30:00,883,1.591,59,88,19,,69,0,67,51,-23.1,54,1
2023-12-14 01:45:00,883,1.474,58,88,19,,69,0,66,52,-23.2,61,1
2023-12-14 02:00:00,883,1.544,54,96,26,,62,0,66,53,-23.4,67,1
2023-12-14 02:15:00,883,1.427,53,78,16,,58,0,66,52,-23.3,57,1
2023-12-14 02:30:00,883,1.322,52,76,16,,58,0,66,50,-23.4,57,1
2023-12-14 02:45:00,883,1.205,49,65,10,,58,0,66,47,-23.4,55,1
2023-12-14 03:00:00,883,1.205,48,61,9,,52,0,66,48,-23.5,56,1
2023-12-14 03:15:00,883,1.182,47,59,9,,48,0,66,47,-23.6,66,1
2023-12-14 03:30:00,883,1.264,47,59,8,,48,0,66,46,-23.5,53,1
2023-12-14 03:45:00,883,1.217,47,55,6,,48,0,66,46,-23.3,53,1
2023-12-14 04:00:00,883,1.346,46,61,10,,53,0,66,47,-23.5,66,1
2023-12-14 04:15:00,883,1.357,47,63,11,,55,0,66,47,-23.4,67,1
2023-12-14 04:30:00,883,1.322,48,61,9,,55,0,67,46,-23.3,56,1
2023-12-14 04:45:00,883,1.439,49,69,13,,55,0,67,49,-23.1,62,1
2023-12-14 05:00:00,884,1.334,46,59,9,,55,0,67,48,-23.2,57,1
2023-12-14 05:15:00,884,1.322,48,63,9,,54,0,67,49,-23.3,54,1
2023-12-14 05:30:00,884,1.158,46,57,8,,54,0,67,47,-23.4,56,1
2023-12-14 05:45:00,884,1.03,43,54,6,,54,0,67,44,-23.5,51,1
2023-12-14 06:00:00,884,0.983,43,69,16,,52,0,67,41,-23.7,65,1
2023-12-14 06:15:00,884,1.006,44,92,31,,51,0,67,41,-23.8,57,1
2023-12-14 06:30:00,884,0.983,44,67,15,,51,0,68,40,-23.8,56,1
2023-12-14 06:45:00,884,1.006,47,80,23,,51,0,68,41,-23.7,56,1
2023-12-14 07:00:00,884,0.995,47,73,16,,38,0,67,41,-23.8,53,1
2023-12-14 07:15:00,884,1.147,52,113,40,,29,0,67,41,-23.9,57,1
2023-12-14 07:30:00,884,1.088,52,109,38,,29,0,67,41,-24,57,1
2023-12-14 07:45:00,884,1.088,55,99,30,,29,0,67,41,-24,55,1
2023-12-14 08:00:00,884,1.182,56,111,36,,39,0,67,41,-24,59,1
2023-12-14 08:15:00,884,1.123,57,113,36,,45,0,67,42,-24.1,54,1
2023-12-14 08:30:00,884,1.229,59,122,41,,45,0,66,45,-24,60,1
2023-12-14 08:45:00,884,1.217,58,115,38,,45,0,65,46,-24.1,56,1
2023-12-14 09:00:00,884,1.416,63,145,54,,39,0,65,46,-24.1,64,1
2023-12-14 09:15:00,885,1.217,58,120,40,,36,0,65,47,-24,54,1
2023-12-14 09:30:00,885,1.24,58,132,48,,36,0,65,50,-23.9,54,1
2023-12-14 09:45:00,885,1.182,54,126,48,,36,0,65,51,-23.8,54,1
2023-12-14 10:00:00,885,1.322,56,140,55,,53,0,64,54,-23.7,58,1
2023-12-14 10:15:00,885,1.205,54,120,44,,65,0,64,52,-23.6,48,1
2023-12-14 10:30:00,885,1.229,53,136,54,,65,0,65,52,-23.6,57,1
2023-12-14 10:45:00,885,1.287,55,128,48,,65,0,65,54,-23.5,54,1
2023-12-14 11:00:00,886,1.568,59,157,64,,57,0,65,62,-23.3,42,0
2023-12-14 11:15:00,886,1.404,56,117,40,,51,0,64,63,-22.6,325,0
2023-12-14 11:30:00,885,1.287,57,134,50,,51,0,63,62,-22.4,287,1
2023-12-14 11:45:00,885,1.205,57,151,61,,51,0,61,60,-22.5,264,2
2023-12-14 12:00:00,885,1.088,55,143,58,,80,0,61,58,-22.8,263,2
2023-12-14 12:15:00,885,0.889,56,132,50,,99,0,63,53,-22.9,261,2
2023-12-14 12:30:00,885,0.784,51,119,44,,99,0,64,47,-22.9,264,3
2023-12-14 12:45:00,885,0.714,48,98,33,,99,0,65,44,-22.9,268,2
2023-12-14 13:00:00,885,0.714,47,94,31,,74,0,65,41,-23,261,2
2023-12-14 13:15:00,885,0.737,46,94,31,,58,0,66,39,-23,263,2
2023-12-14 13:30:00,885,0.737,47,98,33,,58,0,66,38,-22.9,270,2
2023-12-14 13:45:00,885,0.725,49,101,35,,58,0,65,37,-22.9,272,2
2023-12-14 14:00:00,885,0.725,49,99,34,,46,0,65,34,-23,263,3
2023-12-14 14:15:00,885,0.749,56,122,44,,38,0,65,34,-23.1,263,2
2023-12-14 14:30:00,884,0.667,49,98,31,,38,0,65,33,-23,275,2
2023-12-14 14:45:00,884,0.761,59,141,54,,38,0,65,33,-22.9,267,2
2023-12-14 15:00:00,884,0.655,47,94,30,,34,0,64,30,-23.2,266,2
2023-12-14 15:15:00,885,0.655,52,113,40,,31,0,64,30,-23.1,278,2
2023-12-14 15:30:00,884,0.655,57,109,34,,31,0,65,30,-23.1,269,2
2023-12-14 15:45:00,884,0.725,56,113,38,,31,0,65,29,-23,275,2
2023-12-14 16:00:00,885,0.749,59,126,44,,31,0,65,30,-22.9,279,1
2023-12-14 16:15:00,885,0.714,56,101,30,,31,0,64,29,-23.1,267,1
2023-12-14 16:30:00,885,0.679,55,111,36,,31,0,63,28,-23.1,256,1
2023-12-14 16:45:00,885,0.059,3,4,1,,,0,63,4,-23.3,260,2
2023-12-14 17:00:00,885,5.92,40,459,274,,,0,64,173,-23.3,257,2
2023-12-14 17:15:00,885,4.996,0,424,283,,31,0,64,222,-23.3,259,1
2023-12-14 17:30:00,885,1.135,54,140,55,,31,0,65,28,-23,240,1
2023-12-14 17:45:00,885,1.018,55,99,29,,31,0,65,29,-23,265,2
2023-12-14 18:00:00,885,0.819,49,94,29,,0,0,65,28,-23.3,265,2
2023-12-14 18:15:00,885,0.807,49,94,29,,0,0,65,26,-23.4,263,2
2023-12-14 18:30:00,885,0.725,46,73,18,0,0,0,65,26,-23.4,283,1
2023-12-14 18:45:00,885,0.796,52,90,25,22,34,0,65,26,-23.2,233,0
2023-12-14 19:00:00,885,0.995,58,99,28,35,58,0,66,26,-23.1,260,1
2023-12-14 19:15:00,885,0.959,60,119,38,35,58,0,66,26,-23.3,256,1
2023-12-14 19:30:00,885,0.936,62,101,26,35,58,0,66,27,-23.5,266,2
2023-12-14 19:45:00,885,0.889,62,107,30,37,52,0,66,29,-23.5,261,2
2023-12-14 20:00:00,885,0.796,59,98,25,38,47,0,66,29,-23.5,264,2
2023-12-14 20:15:00,886,1.041,66,140,48,38,47,0,66,31,-23.6,268,2
2023-12-14 20:30:00,886,0.936,59,105,30,38,47,0,66,32,-23.6,281,2
2023-12-14 20:45:00,885,0.761,56,96,25,48,49,0,66,31,-23.7,282,2
2023-12-14 21:00:00,885,0.924,59,119,39,54,51,0,66,30,-23.6,266,1
2023-12-14 21:15:00,885,1.006,62,143,53,54,51,0,66,30,-23.6,263,1
2023-12-14 21:30:00,885,1.006,64,168,69,54,51,0,66,30,-23.6,265,1
2023-12-14 21:45:00,885,0.924,61,120,40,47,51,0,66,30,-23.8,270,2
2023-12-14 22:00:00,885,0.995,64,145,53,42,51,0,67,30,-23.8,235,1
2023-12-14 22:15:00,885,0.936,60,117,38,42,51,0,67,12,-23.7,279,1
2023-12-14 22:30:00,885,0.913,60,111,34,42,51,0,67,28,-23.8,270,1
2023-12-14 22:45:00,885,1.17,60,107,31,47,43,0,67,29,-23.9,267,2
2023-12-14 23:00:00,885,1.147,59,88,19,51,37,0,67,34,-24.1,258,2
2023-12-14 23:15:00,885,1.076,59,92,21,51,37,0,67,36,-24.2,265,1
2023-12-14 23:30:00,885,1.193,62,130,44,51,37,0,67,35,-24,234,1
2023-12-14 23:45:00,885,1.147,57,111,35,58,51,0,67,33,-24,260,1
2023-12-15 00:00:00,885,1.041,60,94,21,62,61,0,67,34,-24.1,50,0
2023-12-15 00:15:00,885,0.913,57,80,15,62,61,0,67,34,-24.4,303,0
2023-12-15 00:30:00,885,0.842,52,80,18,62,61,0,66,32,-24.4,257,1
2023-12-15 00:45:00,885,0.842,49,73,15,47,65,0,66,30,-24.6,263,1
2023-12-15 01:00:00,885,1.182,50,71,14,38,69,0,66,31,-24.7,261,1
2023-12-15 01:15:00,884,1.03,53,94,26,38,69,0,66,30,-24.6,253,1
2023-12-15 01:30:00,884,0.854,46,63,11,38,69,0,66,29,-24.8,270,2
2023-12-15 01:45:00,884,0.866,43,55,9,50,56,0,66,28,-24.9,271,1
2023-12-15 02:00:00,884,0.831,46,63,11,57,47,0,67,27,-24.8,271,1
2023-12-15 02:15:00,884,0.889,49,84,23,57,47,0,67,27,-24.9,208,1
2023-12-15 02:30:00,884,0.854,49,76,18,57,47,0,67,27,-24.9,267,1
2023-12-15 02:45:00,884,0.936,46,63,11,40,38,0,67,27,-25,293,1
2023-12-15 03:00:00,884,1.076,50,75,15,29,32,0,67,29,-25.2,269,1
2023-12-15 03:15:00,884,0.983,42,55,10,29,32,0,67,27,-25.4,265,2
2023-12-15 03:30:00,884,1.182,44,54,6,29,32,0,67,29,-25.5,277,1
2023-12-15 03:45:00,884,1.147,48,71,15,39,28,0,67,30,-25.4,266,1
2023-12-15 04:00:00,883,1.123,41,52,6,45,25,0,67,30,-25.5,259,1
2023-12-15 04:15:00,883,1.1,40,52,8,45,25,0,67,29,-25.7,274,1
2023-12-15 04:30:00,883,1.182,42,57,10,45,25,0,67,30,-25.6,271,1
2023-12-15 04:45:00,883,0.971,39,52,8,41,31,0,66,28,-25.7,216,0
2023-12-15 05:00:00,883,1.076,39,46,4,38,36,0,66,29,-25.6,107,0
2023-12-15 05:15:00,883,0.995,49,65,10,38,36,0,66,29,-25.4,268,1
2023-12-15 05:30:00,883,0.971,43,55,8,38,36,0,66,27,-25.5,267,1
2023-12-15 05:45:00,883,0.948,41,52,6,48,36,0,66,28,-25.6,271,1
2023-12-15 06:00:00,882,1.018,46,57,8,55,36,0,66,29,-25.5,267,1
2023-12-15 06:15:00,882,1.088,46,55,6,55,36,0,66,29,-25.5,261,2
2023-12-15 06:30:00,882,1.275,51,75,16,55,36,0,66,29,-25.6,271,1
2023-12-15 06:45:00,882,1.135,51,76,18,59,48,0,66,28,-25.7,288,2
2023-12-15 07:00:00,882,0.866,53,82,19,61,57,0,66,25,-25.7,290,2
2023-12-15 07:15:00,882,0.959,57,94,24,61,57,0,66,25,-25.8,283,2
2023-12-15 07:30:00,882,1.112,61,105,29,61,57,0,66,25,-25.7,287,2
2023-12-15 07:45:00,882,0.948,62,107,29,46,47,0,66,23,-25.8,289,2
2023-12-15 08:00:00,882,0.983,64,117,34,36,39,0,66,23,-25.8,291,2
2023-12-15 08:15:00,882,0.948,62,105,28,36,39,0,66,22,-25.9,286,2
2023-12-15 08:30:00,882,0.948,59,101,29,36,39,0,65,21,-26,286,2
2023-12-15 08:45:00,882,1.205,63,122,39,43,46,0,65,22,-26,275,2
2023-12-15 09:00:00,883,1.041,63,117,35,48,52,0,65,22,-26.1,276,2
2023-12-15 09:15:00,883,1.065,63,120,38,48,52,0,64,23,-26.3,285,2
2023-12-15 09:30:00,883,1.17,63,122,40,48,52,0,64,25,-26.4,285,2
2023-12-15 09:45:00,883,1.1,59,120,40,56,40,0,65,27,-26.5,282,2
2023-12-15 10:00:00,883,1.287,69,174,69,61,31,0,65,29,-26.4,275,2
2023-12-15 10:15:00,883,1.205,63,130,44,61,31,0,65,30,-26.5,283,2
2023-12-15 10:30:00,883,1.17,61,119,38,61,31,0,65,32,-26.6,288,3
2023-12-15 10:45:00,883,1.158,57,109,34,61,42,0,65,35,-26.6,285,2
2023-12-15 11:00:00,883,1.17,62,126,43,61,51,0,65,48,-26.3,286,2
2023-12-15 11:15:00,883,1.193,65,143,51,61,51,0,65,51,-25.8,277,2
2023-12-15 11:30:00,882,1.123,61,128,44,61,51,0,64,48,-25.6,281,2
2023-12-15 11:45:00,882,1.088,58,122,43,54,58,0,63,45,-25.5,281,3
2023-12-15 12:00:00,882,1.065,61,124,41,50,63,0,63,41,-25.2,270,3
2023-12-15 12:15:00,882,1.006,64,138,48,50,63,0,62,40,-25,261,3
2023-12-15 12:30:00,882,0.913,57,111,35,50,63,0,62,38,-24.8,261,3
2023-12-15 12:45:00,882,0.948,53,99,30,58,65,0,61,38,-24.5,274,3
2023-12-15 13:00:00,882,0.807,52,98,30,62,66,0,60,34,-24.3,278,3
2023-12-15 13:15:00,881,0.842,51,94,29,62,66,0,59,31,-24.1,277,3
2023-12-15 13:30:00,881,0.702,48,82,23,62,66,0,59,26,-24.5,268,3
2023-12-15 13:45:00,881,0.679,42,69,18,58,56,0,60,24,-24.7,267,3
2023-12-15 14:00:00,881,0.69,48,82,23,56,48,0,61,23,-24.7,275,3
2023-12-15 14:15:00,881,0.644,44,78,23,56,48,0,61,23,-24.6,283,3
2023-12-15 14:30:00,881,0.585,39,65,16,56,48,0,60,22,-24.7,288,3
2023-12-15 14:45:00,881,0.573,41,71,19,39,36,0,60,21,-24.7,288,3
2023-12-15 15:00:00,881,0.69,48,88,26,29,28,0,60,23,-24.4,286,3
2023-12-15 15:15:00,881,0.573,37,59,15,29,28,0,60,21,-24.6,290,4
2023-12-15 15:30:00,881,0.796,65,126,41,29,28,0,59,24,-24.3,281,3
2023-12-15 15:45:00,881,0.69,54,96,26,39,40,0,59,22,-24.5,289,3
2023-12-15 16:00:00,881,0.655,48,76,19,46,48,0,59,19,-24.9,291,3
2023-12-15 16:15:00,881,0.667,53,94,26,46,48,0,60,18,-25.2,288,3
2023-12-15 16:30:00,881,0.608,45,69,15,46,48,0,60,17,-25.6,291,4
2023-12-15 16:45:00,881,0.679,52,82,20,33,40,0,61,16,-25.7,292,3
2023-12-15 17:00:00,881,0.655,53,76,16,25,33,0,62,15,-25.7,290,3
2023-12-15 17:15:00,881,0.796,57,99,28,25,33,0,62,16,-25.9,289,3
2023-12-15 17:30:00,881,0.702,52,69,11,25,33,0,62,15,-26.2,292,3
2023-12-15 17:45:00,881,0.725,54,76,15,38,35,0,63,15,-26.2,289,3
2023-12-15 18:00:00,881,1.264,78,174,63,45,35,0,64,17,-26,264,1
2023-12-15 18:15:00,881,1.193,73,141,45,45,35,0,64,17,-26.2,275,2
2023-12-15 18:30:00,881,1.088,72,149,50,45,35,0,65,17,-26.5,256,2
2023-12-15 18:45:00,881,1.041,68,126,39,43,40,0,65,17,-26.7,272,2
2023-12-15 19:00:00,881,1.006,67,111,29,42,43,0,65,17,-27,286,2
2023-12-15 19:15:00,881,0.959,66,113,31,42,43,0,66,17,-27.1,285,2
2023-12-15 19:30:00,881,1.041,76,157,54,42,43,0,67,17,-26.9,268,2
2023-12-15 19:45:00,881,0.948,73,159,56,37,39,0,67,17,-26.9,265,2
2023-12-15 20:00:00,881,0.924,71,155,54,35,36,0,67,17,-26.9,277,2
2023-12-15 20:15:00,881,0.772,66,120,35,35,36,0,67,16,-27.2,281,2
2023-12-15 20:30:00,881,0.737,68,119,34,35,36,0,67,16,-27.3,285,2
2023-12-15 20:45:00,881,0.69,61,113,34,47,30,0,68,15,-27.3,284,2
2023-12-15 21:00:00,881,0.725,67,157,59,55,26,0,68,15,-27.3,280,2
2023-12-15 21:15:00,881,0.69,53,96,28,55,26,0,68,14,-27.4,288,2
2023-12-15 21:30:00,881,0.936,65,141,50,55,26,0,68,14,-27.3,279,2
2023-12-15 21:45:00,881,0.784,62,120,38,41,26,0,68,14,-27.5,289,2
2023-12-15 22:00:00,881,0.983,69,176,70,31,25,0,68,15,-27.4,276,2
2023-12-15 22:15:00,881,0.866,69,155,56,31,25,0,68,6,-27.5,284,2
2023-12-15 22:30:00,881,1.041,71,174,68,31,25,0,68,17,-27.5,279,2
2023-12-15 22:45:00,881,1.369,73,170,63,32,33,0,68,21,-27.7,287,2
2023-12-15 23:00:00,881,1.661,74,199,83,32,39,0,69,25,-27.7,285,2
2023-12-15 23:15:00,881,2.001,76,203,83,32,39,0,69,30,-27.7,285,1
2023-12-15 23:30:00,880,2.118,76,229,100,32,39,0,69,31,-27.7,257,1
2023-12-15 23:45:00,880,1.849,72,191,78,56,39,0,69,31,-28,277,1
2023-12-16 00:00:00,880,1.825,72,170,64,71,39,0,69,33,-28.1,282,1
2023-12-16 00:15:00,880,1.825,71,138,44,71,39,0,69,37,-28.2,308,1
2023-12-16 00:30:00,880,2.457,74,205,85,71,39,0,69,44,-28.2,262,1
2023-12-16 00:45:00,880,2.562,76,185,73,91,52,0,69,48,-28.3,287,1
2023-12-16 01:00:00,880,2.153,70,163,60,104,62,0,68,51,-28.6,277,2
2023-12-16 01:15:00,880,1.182,60,122,41,104,62,0,69,37,-29,272,1
2023-12-16 01:30:00,880,2.036,71,195,81,104,62,0,69,39,-28.7,263,1
2023-12-16 01:45:00,880,2.691,75,224,98,102,84,0,69,49,-28.5,263,1
2023-12-16 02:00:00,880,2.656,75,222,96,101,99,0,69,53,-28.4,262,1
2023-12-16 02:15:00,880,3.849,79,220,93,101,99,0,69,70,-28.3,257,0
2023-12-16 02:30:00,880,3.171,79,206,84,101,99,0,69,74,-28.5,245,1
2023-12-16 02:45:00,880,2.972,76,208,86,124,109,0,68,67,-28.7,264,1
2023-12-16 03:00:00,880,3.206,76,206,85,139,117,0,68,71,-29,270,2
2023-12-16 03:15:00,880,3.264,77,210,86,139,117,0,69,76,-29,262,1
2023-12-16 03:30:00,880,2.89,76,191,75,139,117,0,69,73,-29,268,1
2023-12-16 03:45:00,880,2.925,74,199,81,141,123,0,69,70,-28.9,273,1
2023-12-16 04:00:00,880,3.019,74,182,70,142,127,0,69,72,-28.9,276,1
2023-12-16 04:15:00,879,2.551,72,151,51,142,127,0,68,68,-29.1,261,1
2023-12-16 04:30:00,879,2.434,72,141,46,142,127,0,69,65,-29.4,264,1
2023-12-16 04:45:00,879,2.34,69,163,61,127,124,0,69,62,-29.5,269,1
2023-12-16 05:00:00,879,2.317,70,149,51,117,122,0,69,61,-29.5,262,1
2023-12-16 05:15:00,879,2.118,70,151,54,117,122,0,69,59,-29.4,249,1
2023-12-16 05:30:00,879,2.048,71,153,54,117,122,0,69,57,-29.4,245,1
2023-12-16 05:45:00,879,2.258,69,134,43,106,105,0,69,56,-29.3,269,1
2023-12-16 06:00:00,879,2.317,68,119,33,99,93,0,69,58,-29.3,283,1
2023-12-16 06:15:00,879,2.586,72,143,48,99,93,0,69,61,-29.3,256,1
2023-12-16 06:30:00,879,2.633,71,151,53,99,93,0,69,62,-29.5,273,1
2023-12-16 06:45:00,879,2.539,70,130,39,96,73,0,69,62,-29.6,274,2
2023-12-16 07:00:00,879,2.609,70,141,48,93,58,0,69,63,-29.8,282,2
2023-12-16 07:15:00,879,3.159,71,149,51,93,58,0,69,68,-30.2,273,1
2023-12-16 07:30:00,879,3.264,74,189,75,93,58,0,69,71,-30.2,247,1
2023-12-16 07:45:00,879,3.639,79,228,98,93,83,0,69,75,-30.1,231,1
2023-12-16 08:00:00,879,3.615,82,258,115,93,101,0,69,79,-30.1,203,1
2023-12-16 08:15:00,879,3.065,77,172,63,93,101,0,69,80,-30.1,94,0
2023-12-16 08:30:00,879,3.112,75,143,44,93,101,0,69,85,-30.1,50,1
2023-12-16 08:45:00,879,2.878,73,134,40,112,100,0,69,87,-30.3,57,1
2023-12-16 09:00:00,879,3.206,74,138,41,124,99,0,69,92,-30.3,52,1
2023-12-16 09:15:00,879,3.709,77,168,60,124,99,0,69,100,-30.4,58,1
2023-12-16 09:30:00,879,4.54,82,226,95,124,99,0,69,120,-30.3,62,1
2023-12-16 09:45:00,879,4.411,83,233,99,168,148,0,69,125,-30.1,57,1
2023-12-16 10:00:00,879,3.779,79,195,75,194,183,0,69,124,-29.9,56,1
2023-12-16 10:15:00,879,2.211,71,147,50,194,183,0,69,106,-29.8,56,1
2023-12-16 10:30:00,879,2.106,68,130,40,194,183,0,69,97,-29.5,51,1
2023-12-16 10:45:00,879,2.211,73,161,56,190,201,0,69,101,-28.9,52,0
2023-12-16 11:00:00,879,2.633,80,216,89,188,213,0,68,102,-28.4,291,2
2023-12-16 11:15:00,879,2.831,77,224,96,188,213,0,67,99,-28.6,274,2
2023-12-16 11:30:00,879,2.597,76,199,80,188,213,0,68,89,-28.9,285,2
2023-12-16 11:45:00,878,2.96,84,268,120,176,191,0,68,89,-28.6,272,1
2023-12-16 12:00:00,878,3.264,87,279,126,169,175,0,68,101,-28,262,1
2023-12-16 12:15:00,878,2.948,82,228,95,169,175,0,67,113,-27.8,258,2
2023-12-16 12:30:00,878,2.223,76,187,73,169,175,0,67,103,-27.8,257,2
2023-12-16 12:45:00,878,1.58,66,149,54,183,162,0,67,81,-27.9,259,2
